Date,Time,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (ppm),NO2 (ppm),O3 (ppm),CO (ppm),VOCs (ppm),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),pH,DO (mg/L),BOD (mg/L),COD (mg/L),Turbidity (NTU),Lead (µg/L),Mercury (µg/L),Arsenic (µg/L),Fecal Coliforms (MPN/100mL),Total Coliforms (MPN/100mL),Distance from Plant,Wind Direction (Plant),Elevation,Proximity to Water Bodies,Historical Pollution Levels,Historical Temperature,Historical Humidity,Historical Wind Speed,Regulatory Data,Industrial Activity,Demographic Data
9/10/2024,10:01 PM,86.23614868,91.33541142,0.09277179,0.058988211,0.049661056,3.972840597,0.076086637,17.58133234,43.40940667,0.573334562,343,7.329566024,9.269126128,2.182746263,6.962505029,0.691274996,3.938126571,0.152597041,1.551791571,22,399,3.583247635,21.42732861,109.2400918,98.84447963,88.7817202,14.43817159,35.52611812,3.673392163,9.889138331,91.23545786,733.9292297
7/17/2024,5:43 PM,45.92991001,99.28921162,0.052907311,0.016205482,0.066287463,2.360092297,0.077310965,19.89553213,61.69879213,4.084088412,146,8.704999581,8.690558466,3.38851477,4.585893845,7.699535734,4.452635722,0.184517855,0.513046959,136,213,8.926013528,82.82505921,369.3314118,57.33209276,28.2899704,30.28761203,36.1429654,3.488465173,4.80285141,85.09709932,131.6416516
1/30/2024,2:29 AM,16.87821557,82.29582015,0.09455183,0.037278804,0.069444483,2.531653937,0.062034414,25.68738506,71.5834938,2.033419818,89,7.693787975,8.726617331,4.71565843,17.41419955,1.989884371,3.398209094,1.608311811,2.968680238,146,358,1.216610129,18.88042806,488.2063432,34.86292232,81.1606339,23.14922621,74.94374685,2.420182251,4.706861842,95.49862941,331.6711236
10/30/2024,11:49 AM,66.29098414,71.6317692,0.035675295,0.012143393,0.037458998,4.854457814,0.042001724,29.33757388,51.26047582,2.543808231,0,7.814638438,8.073561428,4.546482645,15.74929386,9.594059144,1.461208494,0.876998007,0.712726621,197,488,2.95078791,236.7599814,93.4221398,49.50364159,11.80896774,16.11982498,79.23006261,1.038132209,4.14919631,99.5379874,246.8691152
9/11/2024,1:45 PM,40.26492304,13.55996955,0.019463999,0.007512402,0.064020493,0.545571295,0.043861121,13.34745266,69.85774969,1.030699032,243,6.332993653,8.49755043,8.429093043,2.133511405,0.019682145,2.882479502,0.08135551,1.530076579,82,424,8.348557157,329.795411,342.9391577,67.01197229,92.20057432,14.97084021,35.85306616,0.652936706,8.385229588,97.50194121,315.8427135
11/27/2024,4:27 AM,53.61623691,68.456947,0.020050875,0.081382645,3.37E-05,6.200480983,0.010175145,30.89644124,45.04608911,2.5808423,270,8.63210876,9.887498567,7.25071582,2.015542994,1.003425918,3.159647633,0.395347951,4.881320237,135,389,7.887712105,156.9824546,192.811712,33.55185862,25.72961743,34.49415394,58.94087958,1.761070931,2.634025057,86.59727669,791.8011166
8/2/2024,4:57 PM,20.60244234,11.87078328,0.011278534,0.005363921,0.097643494,3.655416474,0.025111052,34.31904629,58.99970608,1.060615778,203,6.972811054,7.351618923,9.287286398,13.5348525,3.883515683,2.840813415,0.976974949,4.203198076,184,322,2.886887155,341.2265664,435.4344131,48.64589189,98.95152114,14.98636107,40.60254984,0.019213494,4.510040621,15.47286169,926.6344393
2/20/2024,8:19 AM,52.22987447,24.31070999,0.025704763,0.024039801,0.009450564,4.998164284,0.084338027,13.04932323,45.17778749,4.681670671,300,6.906337392,6.231849146,9.600098474,10.83776395,3.089065521,2.194266949,1.135381867,0.036664159,131,345,5.909076761,349.524069,90.34642734,74.45495252,26.58899734,10.85761086,39.46488616,3.944183446,7.272846641,34.02780002,904.8055279
5/20/2024,2:46 AM,35.78402352,25.61545371,0.051829745,0.03745692,0.063893525,4.840290442,0.017446871,13.57641598,57.31347004,4.435111822,73,6.112168269,9.129416785,8.564753273,11.91593298,7.943875319,1.309450656,0.193021731,0.456419145,186,436,8.224153096,262.8721235,166.3320575,47.30945675,2.570261448,33.8843422,79.72846528,0.451014932,4.225654291,30.92873638,250.1751316
6/11/2024,6:18 PM,58.37595077,88.6880967,0.087173189,0.026650992,0.089979797,0.754462185,0.071610717,14.38401018,56.65460276,0.014740644,322,6.300109486,8.931731156,8.080162815,10.96518993,8.468215427,0.43517174,1.946739407,1.58687757,94,2,7.598969509,252.0241045,435.8944423,86.26169772,31.09013112,31.77540595,71.70244756,3.239689494,8.732734895,15.64275153,145.5626119
11/2/2024,5:17 PM,93.61057751,62.41660394,0.047562533,0.083106404,0.007366254,4.444575579,0.002851067,23.40609391,38.39610872,4.167154373,192,8.756662247,9.62437851,4.60985144,0.965301348,2.809787712,4.767915246,0.628568838,0.932083051,55,27,6.211496349,114.6989007,119.9087173,78.3929599,53.29327003,33.44699597,31.14000653,1.806486327,4.609212307,16.72178984,134.4473203
1/1/2024,12:28 AM,16.75612758,18.74374287,0.074528936,0.094245431,0.005739521,7.572876347,0.01172182,28.99961326,69.78953188,0.270848917,264,8.387158533,9.712386921,3.760725774,4.771729065,0.939665405,3.372223815,1.178174335,2.242826483,181,453,2.062460477,279.9599298,477.7098364,28.18908168,24.58073416,28.07171611,36.05690089,3.486504379,6.096796305,7.78852557,252.2356755
2/3/2024,8:04 PM,2.467174719,17.11039325,0.044280154,0.054810063,0.04133702,6.549153101,0.084925335,11.37180014,60.03482118,0.72696882,338,7.617649676,6.472853662,0.083296882,4.959738282,1.995810565,3.404275483,1.722313903,2.651466357,160,113,3.932815283,50.58698337,92.35528211,57.62591175,91.44037942,23.4637855,76.60614743,0.71725545,3.700814715,1.369655678,160.3499757
1/21/2024,2:48 AM,87.06884244,34.05213032,0.070148587,0.080649853,0.070668576,2.757798726,0.086203645,26.17168407,47.19620363,1.27401106,195,8.115604014,7.244209826,4.165571694,3.176683518,5.888027203,0.597942635,0.874735555,4.705516286,145,497,2.16066521,271.8753933,404.8491794,46.42122053,65.33507187,28.21906085,70.96385312,3.098068646,8.97622924,83.69366058,104.1509078
8/24/2024,8:54 AM,78.94970477,0.381667377,0.006026947,0.016186493,0.016942827,0.221898963,0.04196022,11.47911313,67.09039404,4.541941099,44,8.530854475,8.178948797,8.209030143,16.92309774,9.254084864,2.473259019,0.455307129,2.329920129,99,8,0.059442814,309.9505724,249.4675693,2.380035377,47.42835522,19.08095996,44.43041024,3.379299775,9.207053758,97.28853261,365.5919592
6/19/2024,6:00 PM,11.63917059,75.71030399,0.053817493,0.055870528,0.020030979,0.903683938,0.083497152,27.78906909,59.98781639,2.52622764,46,7.426646857,7.060874926,1.995834754,5.986811925,6.22553412,2.085005294,1.753634609,3.700168714,20,98,4.019803737,104.3701272,362.0414764,40.54070886,83.81372616,14.75279437,64.95321225,3.901196516,8.912183116,21.64580969,46.70058575
8/24/2024,10:23 PM,22.1765179,84.06464605,0.020891885,0.028416925,0.073862388,5.119677754,0.04362617,22.86477484,66.34216009,1.952368186,156,7.688010322,8.018793381,4.701422615,6.145193781,3.303864836,0.738670843,0.178957399,0.660920889,34,302,3.603617498,43.10272144,92.28486571,17.67866725,90.58596509,10.53294539,33.47100359,4.090438911,1.316846102,47.89502349,787.3705893
10/16/2024,2:27 AM,99.14128824,15.87894795,0.065683009,0.058256572,0.072231218,4.945421721,0.095149142,13.67163809,65.0996954,1.917497559,89,8.603719454,7.919674636,8.104479924,7.104380157,1.773051305,3.961868872,1.138900547,0.622071108,45,305,3.83356997,81.7518674,48.28605148,70.92354563,92.92448404,32.61456557,48.41322758,1.641438929,2.650625412,93.40240326,583.5714488
12/1/2024,10:24 AM,63.87676322,97.2488278,0.039474853,0.083895173,0.036853969,6.374067768,0.084040613,17.69677771,43.40528723,4.321795897,65,7.800717748,8.733809536,8.579681216,2.487709415,5.202466655,2.002598821,1.757235565,2.097998867,132,376,5.376056957,325.3803047,130.9484128,82.702474,17.85661979,22.89564481,33.0890588,4.030670999,8.043108489,56.33706234,17.21882228
5/7/2024,1:27 AM,79.58204927,7.273494016,0.027204891,0.089942861,0.086957175,2.224502991,0.062599589,33.80745588,48.9562715,2.609314574,241,7.193953431,6.096959069,4.976384986,11.43422643,8.722496265,3.529712609,1.955009466,2.01888723,151,284,3.596637018,281.1689936,366.3556504,60.35331616,15.71913541,19.47835354,73.86417946,0.490243612,6.749082657,45.25124516,248.8620528
12/8/2024,11:15 PM,70.04433067,80.03877328,0.033639468,0.09577116,0.01323217,8.778027721,0.03737944,10.14199219,33.12903833,3.533357482,246,7.812428343,9.878387456,3.897592822,5.715348335,0.134720107,3.274773163,1.767355167,1.000167945,82,53,2.380313166,18.13065675,380.3643831,34.41407523,39.18231374,17.84448772,52.55749051,4.379465245,1.196131939,61.22719942,883.0946689
3/25/2024,7:03 PM,74.42043251,93.45426997,0.010958838,0.058494437,0.029873622,2.464823847,0.06558617,19.38864951,43.851921,1.704132703,293,7.240653939,9.251921949,7.970359724,18.00353027,2.489602905,1.095159196,0.073325459,4.099977877,89,498,4.730915449,126.3675115,415.5728737,42.89349404,84.02329582,18.23283373,68.1523836,1.081131432,7.525019033,51.09055821,851.2824176
3/25/2024,3:56 AM,20.74916877,38.18130485,0.033992097,0.096959183,0.095000691,6.405034587,0.069693231,30.15143014,64.52932693,2.864811933,29,7.229036098,9.834538748,3.155586983,0.473600324,8.199374536,4.035426123,0.076316801,1.518559554,160,444,6.461630756,191.0183078,488.0074127,34.50896645,44.72598978,10.38005809,56.38527978,4.452005775,6.189187828,18.5334858,967.5148358
2/15/2024,12:19 AM,26.02486221,12.9131818,0.068656699,0.073506367,0.022612668,0.751986593,0.077095291,32.38525211,57.11227422,4.051879624,144,6.481833871,7.816999709,6.708776286,2.863994443,3.662799643,1.8571949,0.699823489,1.844875804,143,117,0.866493793,148.962545,137.3096088,32.91955354,85.70785915,14.04679995,41.7583783,1.165219321,5.618889533,41.34633439,525.9036854
9/14/2024,2:25 PM,29.53550939,88.74271512,0.008077961,0.029689584,0.096387748,8.292169044,0.016570065,24.61690697,46.86374508,2.505253419,238,7.32063461,8.913150663,4.408597096,0.772067321,8.096310805,2.640069437,1.856806453,0.000575004,102,236,3.645632559,258.1353496,190.4844758,89.59512519,92.38745019,23.10554037,56.92331773,4.524168208,0.462389736,86.52143805,899.6819587
9/5/2024,3:12 PM,8.112247372,29.12782375,0.094477604,0.045825636,0.014543448,3.341885948,0.063962356,27.14454183,61.97835912,2.860942718,225,8.417860577,6.265006038,9.803735638,18.88223142,5.987323083,1.38440812,1.518419873,0.915886245,74,11,1.283859702,273.8075981,421.1457096,59.65786486,34.45647027,10.53433935,71.9497569,1.698729355,8.73903777,36.48009978,716.7807999
12/18/2024,10:49 PM,6.852697282,26.95239318,0.025607365,0.086760854,0.005028149,0.611444286,0.088735849,24.8349177,35.72113994,1.331106162,172,8.243243663,7.826623325,1.051095016,6.263628505,9.476187104,0.512286596,1.658358116,1.204229699,97,139,8.058875599,188.6993887,241.3980721,82.8992022,9.069360899,14.48849815,59.02610579,3.134439879,2.009844746,59.42522568,933.1376159
3/17/2024,9:38 AM,16.12585337,52.23613984,0.017722481,0.041265039,0.086269956,7.971631837,0.040974518,10.76582469,37.4056383,2.475742179,315,7.755941393,9.34880129,0.51524641,14.31957213,0.111408028,4.172371565,1.863250748,0.199372138,64,16,9.783513119,328.7201251,117.9789918,0.633198235,74.03204319,19.02067039,31.72437532,1.198684842,7.471470471,35.9741861,545.0731849
11/26/2024,4:31 AM,79.3973498,66.23376221,0.059108827,0.03893882,0.025330828,2.357551568,0.002615524,25.64298032,51.90124891,3.87397348,113,6.911784494,6.084648296,9.889949808,15.66189338,1.244468548,4.652839695,1.47824521,1.76777516,68,134,0.689368643,195.316998,7.333559007,60.68040686,16.72828935,14.99278466,32.91824361,0.747507979,0.30958062,23.75401451,276.9440497
8/29/2024,10:22 PM,36.52075051,74.69717325,0.039215761,0.024059446,0.028369618,5.609589253,0.023451917,13.5052311,74.42577511,0.991332528,153,6.371570671,9.62321818,5.724296747,17.38720518,3.277851272,1.733047459,1.967164164,1.56519944,19,116,8.080039055,6.790362518,127.4436933,89.67905306,25.75076611,13.07898605,33.70625494,2.906708404,6.101138856,85.08986536,362.08351
2/13/2024,9:15 PM,74.69069218,61.02948827,0.016796267,0.026215806,0.059564185,6.330344896,0.060748655,22.21233267,42.09030782,4.871530111,312,7.592045686,9.94049761,1.958382751,11.87853258,3.554861124,4.738055853,0.729537967,2.311476478,31,393,6.982039522,62.82026802,452.9884943,35.7684293,21.0964417,21.05979766,51.90313625,3.6987074,8.775238695,90.76580992,426.9869848
6/6/2024,9:21 AM,75.2696066,78.23087941,0.08305447,0.044159639,0.039032121,8.099046228,0.071977608,12.61164719,46.75471466,1.165515701,137,7.194167988,9.293254935,6.082647408,15.96963127,8.135145474,0.691713278,1.779491099,0.567447502,30,391,9.893085279,224.8222898,33.65400251,93.28904834,8.177083604,31.28109705,57.60429598,2.268291019,2.893075808,94.39113149,510.2611173
6/23/2024,1:25 PM,61.95945627,48.91525964,0.011114879,0.059531172,0.03047491,1.283801638,0.0555808,33.86985257,51.54036761,1.112864304,311,6.285177971,7.722396012,0.993324893,13.11884247,8.955633832,3.544873066,0.870738737,2.845632783,118,257,5.09795426,355.3651047,465.0798348,94.44889446,61.02275894,18.34802684,39.36473746,3.145527396,2.38551493,64.37490356,73.6685422
6/18/2024,11:35 PM,33.42416106,3.551794415,0.067505033,0.012038321,0.062143528,1.986647428,0.067683716,19.95083213,46.83581701,4.167394255,212,6.770628355,8.579907507,6.583406932,3.69119929,5.018009885,0.390398493,0.797719696,1.661247512,112,309,9.129972917,331.4067484,108.3883823,72.51629537,18.90946758,34.95832919,64.46333523,0.776807072,4.975603761,94.36040368,389.6391602
12/29/2024,5:45 PM,36.29634782,36.17667225,0.086021047,0.00064055,0.042417836,7.298066498,0.007065795,27.60824168,48.91358123,3.161058731,33,7.211432831,9.250293863,1.642702604,2.700663617,4.705080431,4.544258311,0.110012146,1.070948686,174,313,0.873422589,292.1271123,294.3804343,90.52231659,4.789437637,24.90758081,54.88433837,0.589291445,7.997639897,91.54875574,170.1345216
8/17/2024,6:40 AM,33.4004833,58.71447442,0.040590484,0.08131843,0.072541246,6.347717719,0.055629041,34.07663267,73.14887982,1.881103097,181,8.230142335,7.573404521,5.934780878,8.791622163,3.442497422,0.794186368,0.412969092,0.940336768,166,189,9.288565944,127.6127609,144.0761287,92.49901478,62.0671073,31.450302,79.43887118,0.086404671,1.070445016,51.8228469,308.5542557
7/14/2024,5:45 PM,98.45243936,99.89614853,0.040700307,0.09485785,0.066256342,1.658953871,0.051446072,33.1267112,70.22319484,4.533193706,290,8.05141181,6.30227206,5.352158603,7.843003763,6.784218215,2.481215043,1.894885589,3.38148501,81,205,1.846009301,19.31572283,415.604503,5.363137991,59.1565299,21.94208548,65.23989421,3.85082284,6.413982141,66.3219777,223.7436628
8/18/2024,2:40 AM,62.99572147,18.71749709,0.073101946,0.030866252,0.031901526,2.200228573,0.021878311,29.20690387,73.80372486,1.012216436,75,8.079632352,7.581124682,4.812272722,18.10269994,3.422626446,3.004567065,1.019039338,3.674372135,94,108,2.63483728,338.2633428,318.4369447,99.07969771,75.85847482,18.11279894,32.70776316,4.025972352,4.753481493,73.16688875,476.1760267
4/26/2024,10:22 AM,73.47546126,91.34712571,0.061217296,0.040537992,0.024695645,2.956740286,0.046530509,17.64512132,31.45186915,4.527049757,206,6.510442124,9.607727938,5.836153543,14.50835417,1.682461416,0.538800345,1.832505347,1.610935378,166,409,2.457581194,42.09344613,391.386127,79.19336944,84.94490985,15.74158704,59.31673145,4.667799778,1.788929191,14.41091911,25.12948117
10/20/2024,3:24 PM,76.57207186,22.21038539,0.006864648,0.032899784,0.019453724,4.565680099,0.075090014,21.91725411,36.47606662,3.459206792,284,8.222198674,7.770855021,2.365766583,7.936624288,5.201181074,4.892163352,0.994227785,0.700114535,81,4,7.868943417,146.2554001,280.6770719,58.0969685,72.81708312,11.58984857,58.31869791,2.565666,3.687599658,16.25762716,166.9703619
10/30/2024,4:52 PM,10.81070611,45.36958606,0.096982615,0.034405248,0.046960048,6.806622319,0.003589887,28.45110242,55.84496049,2.354507309,129,7.466710699,7.948031168,0.291110462,9.17217314,8.874879897,0.135196075,0.791967952,0.986885857,87,324,7.109332738,99.95553313,148.8333978,44.07104226,24.15957214,18.1927786,36.52553353,0.59823024,2.57330455,11.99798454,984.9494276
7/26/2024,7:42 PM,1.780959294,22.43770533,0.062487472,0.069368018,0.046456059,0.195096849,0.01516635,13.58539998,47.18241444,3.71381834,208,8.783657886,8.488114789,4.905029814,0.978233028,9.597512821,2.455001003,0.40146728,2.642194336,120,24,2.72517591,317.8344005,227.0439369,23.87263277,6.25789091,11.16861557,63.94829659,2.085762013,6.219130535,9.382109478,440.2538469
5/15/2024,4:59 PM,22.4011117,87.59846022,0.081411384,0.004331545,0.090972876,0.175436019,0.036899061,25.98677903,41.011983,4.366010372,169,7.321550494,8.796510413,9.632141166,18.51830795,1.607569625,3.682313907,1.402822514,3.227402656,96,283,6.510852267,98.83008832,492.3092338,24.76999785,55.91737645,34.12462566,30.36904375,2.562316369,8.535762045,88.46573557,861.4529163
5/26/2024,8:29 PM,62.74653678,68.96436659,0.008791713,0.050478554,0.068930222,3.545437346,0.034727363,14.45368656,50.74947191,3.491546587,227,7.797150452,8.286682227,8.836671098,17.29295575,4.60630203,3.07155109,0.535601273,2.257013361,116,284,7.800088119,45.67368627,68.31064285,62.89703816,39.39803366,26.6343241,49.75170482,2.372126983,6.801424416,75.93640593,600.3088407
6/9/2024,11:01 PM,93.49607055,92.86685135,0.051858858,0.048037402,0.029158387,6.987787624,0.031125897,11.16169889,48.32798184,4.71941915,254,6.94265322,6.622368799,6.084215269,18.91365619,3.699180456,4.223136209,1.027893638,4.076319839,23,295,4.204961582,259.5519555,249.238786,87.79421064,63.82289908,34.40879035,55.9653804,3.04111045,2.34039172,12.54383797,646.1206068
10/17/2024,7:38 AM,3.441583918,65.00527967,0.06069231,0.034535196,0.046772936,9.920219955,0.092845738,34.86984384,60.87539486,0.405805314,197,8.37506603,8.305227001,0.782093003,8.824725151,6.709090145,2.109526547,1.762420299,2.93456845,134,354,2.007875767,41.27354688,462.3563789,97.68449343,95.70996816,33.88738424,44.22432498,4.664844692,9.848488412,42.96902271,390.3431969
3/21/2024,9:42 AM,21.1502579,97.99672556,0.061642201,0.056024751,0.005505141,0.037721978,0.086913392,13.8506121,73.36044617,3.888823011,20,8.832588932,8.36020633,2.087415134,16.80893614,6.672440854,1.668823895,0.786704247,4.096884472,36,451,8.47129125,46.68296423,320.939565,85.14771637,88.35880589,28.84181916,60.84516677,2.934309477,6.765788442,14.36958647,798.0096698
6/30/2024,9:27 PM,77.95784733,15.36619138,0.048993439,0.052812021,0.021635063,0.95648045,0.055246424,14.02394833,60.51039817,3.476337849,112,8.696506471,9.66564294,1.528579635,9.854342288,2.226504071,2.238956847,1.989032737,2.996487213,46,302,8.937070301,116.4538954,449.9002974,76.2900871,24.43441343,28.63725333,60.14548036,4.79837385,3.922882628,89.1025641,473.5560905
5/30/2024,12:05 PM,16.14534101,22.29928945,0.026622109,0.009323057,0.095806654,9.517096121,0.089478483,33.54075584,58.74494842,2.882482343,35,8.119969827,7.506111352,2.322429563,2.729414435,1.887504476,4.502596567,1.77181228,1.01517025,63,301,8.21164877,73.31300268,220.7393484,19.34204996,42.20936468,34.15041347,78.90803404,2.641920373,3.351179535,61.63737521,632.9563644
5/9/2024,7:29 PM,78.02090343,75.42609011,0.060624154,0.055376622,0.024227732,6.021909274,0.065131267,11.36510287,63.31306888,4.584447694,175,8.418406949,7.210607323,8.784958964,5.288933211,3.271192734,1.41636686,1.766483066,3.063024869,51,393,0.481429571,260.0438017,323.6046372,52.56235876,40.70701321,33.26983173,50.63963165,1.697544193,9.279603474,3.94718581,90.47549344
